=== CORRELAÇÃO S2C -> C2S ===

   C2S #000871 len=17 dt=7.67ms 03 40 65 5F E9 DC 07 BE 5B 47 E4 0F BB 9C 9F 22
   C2S #000873 len=17 dt=12.00ms CB A2 1B 33 0E CB 46 C5 2B 34 C6 6B 66 C4 E2 56
   C2S #000875 len=17 dt=14.24ms 96 C0 28 44 32 7B EA 38 09 A2 29 A9 AA A1 60 7F
   C2S #000877 len=17 dt=17.75ms 4B 34 61 82 F3 A5 22 C8 74 35 04 8F FB 7E B0 10
   C2S #000879 len=17 dt=19.83ms 65 05 C9 75 94 9E 49 DB DD 81 7D 61 15 94 6B 58
   C2S #000881 len=17 dt=23.66ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E

S2C #000864 len=1168 -> respostas:
   C2S #000865 len=21 dt=0.16ms 87 67 0F 75 D7 22 40 16 7E 85 96 5A 8E 57 BD 64
   C2S #000867 len=17 dt=4.19ms F2 2B 14 D8 A3 7C EC F4 7C 38 11 9F B0 80 91 00
   C2S #000869 len=17 dt=5.68ms A6 84 05 86 40 2B 9F 42 CF 70 89 67 51 A2 C3 0C
   C2S #000871 len=17 dt=7.67ms 03 40 65 5F E9 DC 07 BE 5B 47 E4 0F BB 9C 9F 22
   C2S #000873 len=17 dt=11.99ms CB A2 1B 33 0E CB 46 C5 2B 34 C6 6B 66 C4 E2 56
   C2S #000875 len=17 dt=14.24ms 96 C0 28 44 32 7B EA 38 09 A2 29 A9 AA A1 60 7F
   C2S #000877 len=17 dt=17.74ms 4B 34 61 82 F3 A5 22 C8 74 35 04 8F FB 7E B0 10
   C2S #000879 len=17 dt=19.83ms 65 05 C9 75 94 9E 49 DB DD 81 7D 61 15 94 6B 58
   C2S #000881 len=17 dt=23.65ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E
   C2S #000883 len=17 dt=25.84ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9

S2C #000866 len=1168 -> respostas:
   C2S #000867 len=17 dt=1.78ms F2 2B 14 D8 A3 7C EC F4 7C 38 11 9F B0 80 91 00
   C2S #000869 len=17 dt=3.27ms A6 84 05 86 40 2B 9F 42 CF 70 89 67 51 A2 C3 0C
   C2S #000871 len=17 dt=5.26ms 03 40 65 5F E9 DC 07 BE 5B 47 E4 0F BB 9C 9F 22
   C2S #000873 len=17 dt=9.58ms CB A2 1B 33 0E CB 46 C5 2B 34 C6 6B 66 C4 E2 56
   C2S #000875 len=17 dt=11.83ms 96 C0 28 44 32 7B EA 38 09 A2 29 A9 AA A1 60 7F
   C2S #000877 len=17 dt=15.33ms 4B 34 61 82 F3 A5 22 C8 74 35 04 8F FB 7E B0 10
   C2S #000879 len=17 dt=17.42ms 65 05 C9 75 94 9E 49 DB DD 81 7D 61 15 94 6B 58
   C2S #000881 len=17 dt=21.24ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E
   C2S #000883 len=17 dt=23.43ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9
   C2S #000885 len=17 dt=26.99ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11

S2C #000868 len=1168 -> respostas:
   C2S #000869 len=17 dt=0.43ms A6 84 05 86 40 2B 9F 42 CF 70 89 67 51 A2 C3 0C
   C2S #000871 len=17 dt=2.41ms 03 40 65 5F E9 DC 07 BE 5B 47 E4 0F BB 9C 9F 22
   C2S #000873 len=17 dt=6.74ms CB A2 1B 33 0E CB 46 C5 2B 34 C6 6B 66 C4 E2 56
   C2S #000875 len=17 dt=8.98ms 96 C0 28 44 32 7B EA 38 09 A2 29 A9 AA A1 60 7F
   C2S #000877 len=17 dt=12.49ms 4B 34 61 82 F3 A5 22 C8 74 35 04 8F FB 7E B0 10
   C2S #000879 len=17 dt=14.57ms 65 05 C9 75 94 9E 49 DB DD 81 7D 61 15 94 6B 58
   C2S #000881 len=17 dt=18.40ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E
   C2S #000883 len=17 dt=20.58ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9
   C2S #000885 len=17 dt=24.14ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11
   C2S #000887 len=17 dt=26.49ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7

S2C #000870 len=1168 -> respostas:
   C2S #000871 len=17 dt=0.40ms 03 40 65 5F E9 DC 07 BE 5B 47 E4 0F BB 9C 9F 22
   C2S #000873 len=17 dt=4.73ms CB A2 1B 33 0E CB 46 C5 2B 34 C6 6B 66 C4 E2 56
   C2S #000875 len=17 dt=6.97ms 96 C0 28 44 32 7B EA 38 09 A2 29 A9 AA A1 60 7F
   C2S #000877 len=17 dt=10.48ms 4B 34 61 82 F3 A5 22 C8 74 35 04 8F FB 7E B0 10
   C2S #000879 len=17 dt=12.56ms 65 05 C9 75 94 9E 49 DB DD 81 7D 61 15 94 6B 58
   C2S #000881 len=17 dt=16.39ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E
   C2S #000883 len=17 dt=18.57ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9
   C2S #000885 len=17 dt=22.13ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11
   C2S #000887 len=17 dt=24.48ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7
   C2S #000889 len=17 dt=28.47ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66

S2C #000872 len=1168 -> respostas:
   C2S #000873 len=17 dt=0.57ms CB A2 1B 33 0E CB 46 C5 2B 34 C6 6B 66 C4 E2 56
   C2S #000875 len=17 dt=2.82ms 96 C0 28 44 32 7B EA 38 09 A2 29 A9 AA A1 60 7F
   C2S #000877 len=17 dt=6.32ms 4B 34 61 82 F3 A5 22 C8 74 35 04 8F FB 7E B0 10
   C2S #000879 len=17 dt=8.40ms 65 05 C9 75 94 9E 49 DB DD 81 7D 61 15 94 6B 58
   C2S #000881 len=17 dt=12.23ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E
   C2S #000883 len=17 dt=14.41ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9
   C2S #000885 len=17 dt=17.97ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11
   C2S #000887 len=17 dt=20.32ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7
   C2S #000889 len=17 dt=24.31ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66
   C2S #000891 len=17 dt=26.32ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84

S2C #000874 len=1168 -> respostas:
   C2S #000875 len=17 dt=0.88ms 96 C0 28 44 32 7B EA 38 09 A2 29 A9 AA A1 60 7F
   C2S #000877 len=17 dt=4.39ms 4B 34 61 82 F3 A5 22 C8 74 35 04 8F FB 7E B0 10
   C2S #000879 len=17 dt=6.47ms 65 05 C9 75 94 9E 49 DB DD 81 7D 61 15 94 6B 58
   C2S #000881 len=17 dt=10.30ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E
   C2S #000883 len=17 dt=12.48ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9
   C2S #000885 len=17 dt=16.04ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11
   C2S #000887 len=17 dt=18.39ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7
   C2S #000889 len=17 dt=22.38ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66
   C2S #000891 len=17 dt=24.39ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84
   C2S #000893 len=17 dt=28.79ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61

S2C #000876 len=1168 -> respostas:
   C2S #000877 len=17 dt=0.23ms 4B 34 61 82 F3 A5 22 C8 74 35 04 8F FB 7E B0 10
   C2S #000879 len=17 dt=2.32ms 65 05 C9 75 94 9E 49 DB DD 81 7D 61 15 94 6B 58
   C2S #000881 len=17 dt=6.14ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E
   C2S #000883 len=17 dt=8.33ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9
   C2S #000885 len=17 dt=11.89ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11
   C2S #000887 len=17 dt=14.24ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7
   C2S #000889 len=17 dt=18.22ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66
   C2S #000891 len=17 dt=20.24ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84
   C2S #000893 len=17 dt=24.64ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61
   C2S #000895 len=17 dt=26.65ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4

S2C #000878 len=1168 -> respostas:
   C2S #000879 len=17 dt=0.10ms 65 05 C9 75 94 9E 49 DB DD 81 7D 61 15 94 6B 58
   C2S #000881 len=17 dt=3.93ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E
   C2S #000883 len=17 dt=6.12ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9
   C2S #000885 len=17 dt=9.67ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11
   C2S #000887 len=17 dt=12.02ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7
   C2S #000889 len=17 dt=16.01ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66
   C2S #000891 len=17 dt=18.02ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84
   C2S #000893 len=17 dt=22.42ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61
   C2S #000895 len=17 dt=24.44ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4
   C2S #000897 len=17 dt=27.81ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC

S2C #000880 len=1168 -> respostas:
   C2S #000881 len=17 dt=0.28ms B4 00 C5 90 7F 0B 05 DC 6F 36 A6 BD D9 B0 B3 4E
   C2S #000883 len=17 dt=2.47ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9
   C2S #000885 len=17 dt=6.02ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11
   C2S #000887 len=17 dt=8.37ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7
   C2S #000889 len=17 dt=12.36ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66
   C2S #000891 len=17 dt=14.37ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84
   C2S #000893 len=17 dt=18.77ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61
   C2S #000895 len=17 dt=20.79ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4
   C2S #000897 len=17 dt=24.16ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC
   C2S #000899 len=17 dt=26.32ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D

S2C #000882 len=1168 -> respostas:
   C2S #000883 len=17 dt=0.34ms 78 24 E7 6D 8C 86 76 C9 02 0D 64 46 2B 30 98 A9
   C2S #000885 len=17 dt=3.89ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11
   C2S #000887 len=17 dt=6.24ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7
   C2S #000889 len=17 dt=10.23ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66
   C2S #000891 len=17 dt=12.24ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84
   C2S #000893 len=17 dt=16.64ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61
   C2S #000895 len=17 dt=18.66ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4
   C2S #000897 len=17 dt=22.03ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC
   C2S #000899 len=17 dt=24.19ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D
   C2S #000901 len=17 dt=25.98ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7

S2C #000884 len=1168 -> respostas:
   C2S #000885 len=17 dt=0.14ms EB A9 2C 0C D9 A6 8E A4 F9 D6 F3 45 A2 C2 5D 11
   C2S #000887 len=17 dt=2.50ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7
   C2S #000889 len=17 dt=6.48ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66
   C2S #000891 len=17 dt=8.50ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84
   C2S #000893 len=17 dt=12.90ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61
   C2S #000895 len=17 dt=14.91ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4
   C2S #000897 len=17 dt=18.29ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC
   C2S #000899 len=17 dt=20.44ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D
   C2S #000901 len=17 dt=22.24ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7
   C2S #000903 len=17 dt=26.33ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1

S2C #000886 len=1168 -> respostas:
   C2S #000887 len=17 dt=0.31ms A8 1C 8E 78 44 C5 5D 3E B3 13 45 D1 B8 3A F4 F7
   C2S #000889 len=17 dt=4.30ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66
   C2S #000891 len=17 dt=6.31ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84
   C2S #000893 len=17 dt=10.72ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61
   C2S #000895 len=17 dt=12.73ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4
   C2S #000897 len=17 dt=16.10ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC
   C2S #000899 len=17 dt=18.26ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D
   C2S #000901 len=17 dt=20.06ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7
   C2S #000903 len=17 dt=24.14ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1
   C2S #000905 len=17 dt=26.04ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A

S2C #000888 len=1168 -> respostas:
   C2S #000889 len=17 dt=0.22ms F2 91 46 24 B3 23 9C C2 53 40 EC F7 E2 B7 16 66
   C2S #000891 len=17 dt=2.23ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84
   C2S #000893 len=17 dt=6.64ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61
   C2S #000895 len=17 dt=8.65ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4
   C2S #000897 len=17 dt=12.02ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC
   C2S #000899 len=17 dt=14.18ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D
   C2S #000901 len=17 dt=15.98ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7
   C2S #000903 len=17 dt=20.07ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1
   C2S #000905 len=17 dt=21.96ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A
   C2S #000907 len=17 dt=26.53ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE

S2C #000890 len=1168 -> respostas:
   C2S #000891 len=17 dt=0.20ms 81 6F 36 DB C8 95 6D 56 A8 D2 71 3F 9E 4D 7B 84
   C2S #000893 len=17 dt=4.60ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61
   C2S #000895 len=17 dt=6.61ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4
   C2S #000897 len=17 dt=9.99ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC
   C2S #000899 len=17 dt=12.14ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D
   C2S #000901 len=17 dt=13.94ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7
   C2S #000903 len=17 dt=18.03ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1
   C2S #000905 len=17 dt=19.92ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A
   C2S #000907 len=17 dt=24.49ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE
   C2S #000909 len=17 dt=26.49ms 2E 2E EB A3 82 F4 33 9A 56 86 18 54 A5 49 48 CD

S2C #000892 len=1168 -> respostas:
   C2S #000893 len=17 dt=0.59ms 43 87 08 43 2A 3F 7F 90 BD F8 56 4D D7 E5 1D 61
   C2S #000895 len=17 dt=2.60ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4
   C2S #000897 len=17 dt=5.97ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC
   C2S #000899 len=17 dt=8.13ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D
   C2S #000901 len=17 dt=9.92ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7
   C2S #000903 len=17 dt=14.01ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1
   C2S #000905 len=17 dt=15.91ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A
   C2S #000907 len=17 dt=20.48ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE
   C2S #000909 len=17 dt=22.48ms 2E 2E EB A3 82 F4 33 9A 56 86 18 54 A5 49 48 CD
   C2S #000911 len=17 dt=26.04ms F9 8C 71 D8 80 0D B8 D7 94 E4 57 65 6B A0 28 B4

S2C #000894 len=1168 -> respostas:
   C2S #000895 len=17 dt=0.90ms 04 A6 DC E1 E3 E9 17 8E 14 C8 43 EE F8 2B 18 A4
   C2S #000897 len=17 dt=4.27ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC
   C2S #000899 len=17 dt=6.43ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D
   C2S #000901 len=17 dt=8.23ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7
   C2S #000903 len=17 dt=12.32ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1
   C2S #000905 len=17 dt=14.21ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A
   C2S #000907 len=17 dt=18.78ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE
   C2S #000909 len=17 dt=20.78ms 2E 2E EB A3 82 F4 33 9A 56 86 18 54 A5 49 48 CD
   C2S #000911 len=17 dt=24.34ms F9 8C 71 D8 80 0D B8 D7 94 E4 57 65 6B A0 28 B4
   C2S #000913 len=17 dt=26.27ms ED 64 FF 97 8A 53 CA A1 31 6E D6 08 E1 09 3E 20

S2C #000896 len=1168 -> respostas:
   C2S #000897 len=17 dt=0.26ms 8E B1 F3 60 58 D6 77 DA CE D1 97 86 8B 35 10 AC
   C2S #000899 len=17 dt=2.42ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D
   C2S #000901 len=17 dt=4.21ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7
   C2S #000903 len=17 dt=8.30ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1
   C2S #000905 len=17 dt=10.19ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A
   C2S #000907 len=17 dt=14.77ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE
   C2S #000909 len=17 dt=16.76ms 2E 2E EB A3 82 F4 33 9A 56 86 18 54 A5 49 48 CD
   C2S #000911 len=17 dt=20.33ms F9 8C 71 D8 80 0D B8 D7 94 E4 57 65 6B A0 28 B4
   C2S #000913 len=17 dt=22.25ms ED 64 FF 97 8A 53 CA A1 31 6E D6 08 E1 09 3E 20
   C2S #000915 len=17 dt=26.47ms EB 24 A0 00 6B 71 79 05 8F B2 D4 98 EE CE 06 C0

S2C #000898 len=1168 -> respostas:
   C2S #000899 len=17 dt=0.10ms 03 C7 A8 5D EA FF A6 65 21 73 A1 6A 25 AE 04 1D
   C2S #000901 len=17 dt=1.89ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7
   C2S #000903 len=17 dt=5.98ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1
   C2S #000905 len=17 dt=7.87ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A
   C2S #000907 len=17 dt=12.45ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE
   C2S #000909 len=17 dt=14.45ms 2E 2E EB A3 82 F4 33 9A 56 86 18 54 A5 49 48 CD
   C2S #000911 len=17 dt=18.01ms F9 8C 71 D8 80 0D B8 D7 94 E4 57 65 6B A0 28 B4
   C2S #000913 len=17 dt=19.94ms ED 64 FF 97 8A 53 CA A1 31 6E D6 08 E1 09 3E 20
   C2S #000915 len=17 dt=24.15ms EB 24 A0 00 6B 71 79 05 8F B2 D4 98 EE CE 06 C0
   C2S #000917 len=17 dt=26.09ms 90 CD D0 C0 5D F3 82 FC 97 68 D0 AE 94 CB 4C 91

S2C #000900 len=1168 -> respostas:
   C2S #000901 len=17 dt=0.18ms 94 D8 8D 3B 66 E8 7B 9C 2C 44 6E DC 7A FE E7 D7
   C2S #000903 len=17 dt=4.27ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1
   C2S #000905 len=17 dt=6.16ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A
   C2S #000907 len=17 dt=10.73ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE
   C2S #000909 len=17 dt=12.73ms 2E 2E EB A3 82 F4 33 9A 56 86 18 54 A5 49 48 CD
   C2S #000911 len=17 dt=16.29ms F9 8C 71 D8 80 0D B8 D7 94 E4 57 65 6B A0 28 B4
   C2S #000913 len=17 dt=18.22ms ED 64 FF 97 8A 53 CA A1 31 6E D6 08 E1 09 3E 20
   C2S #000915 len=17 dt=22.43ms EB 24 A0 00 6B 71 79 05 8F B2 D4 98 EE CE 06 C0
   C2S #000917 len=17 dt=24.38ms 90 CD D0 C0 5D F3 82 FC 97 68 D0 AE 94 CB 4C 91
   C2S #000919 len=17 dt=26.57ms D7 B7 3B 1F EE 19 2D 27 19 9A A5 B8 B3 DF 7F 0F

S2C #000902 len=1168 -> respostas:
   C2S #000903 len=17 dt=0.21ms 68 CA FE 59 F6 C3 AE 74 26 D9 6F 48 12 8F 66 F1
   C2S #000905 len=17 dt=2.10ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A
   C2S #000907 len=17 dt=6.67ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE
   C2S #000909 len=17 dt=8.67ms 2E 2E EB A3 82 F4 33 9A 56 86 18 54 A5 49 48 CD
   C2S #000911 len=17 dt=12.23ms F9 8C 71 D8 80 0D B8 D7 94 E4 57 65 6B A0 28 B4
   C2S #000913 len=17 dt=14.16ms ED 64 FF 97 8A 53 CA A1 31 6E D6 08 E1 09 3E 20
   C2S #000915 len=17 dt=18.37ms EB 24 A0 00 6B 71 79 05 8F B2 D4 98 EE CE 06 C0
   C2S #000917 len=17 dt=20.32ms 90 CD D0 C0 5D F3 82 FC 97 68 D0 AE 94 CB 4C 91
   C2S #000919 len=17 dt=22.51ms D7 B7 3B 1F EE 19 2D 27 19 9A A5 B8 B3 DF 7F 0F
   C2S #000921 len=17 dt=26.00ms 31 41 75 23 25 3E 4D FD DF B1 77 C5 89 EC DF 3C

S2C #000904 len=1168 -> respostas:
   C2S #000905 len=17 dt=0.20ms E5 1F BE 38 8F ED F9 9F D9 AC 75 A6 73 1D 44 8A
   C2S #000907 len=17 dt=4.78ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE
   C2S #000909 len=17 dt=6.77ms 2E 2E EB A3 82 F4 33 9A 56 86 18 54 A5 49 48 CD
   C2S #000911 len=17 dt=10.33ms F9 8C 71 D8 80 0D B8 D7 94 E4 57 65 6B A0 28 B4
   C2S #000913 len=17 dt=12.26ms ED 64 FF 97 8A 53 CA A1 31 6E D6 08 E1 09 3E 20
   C2S #000915 len=17 dt=16.48ms EB 24 A0 00 6B 71 79 05 8F B2 D4 98 EE CE 06 C0
   C2S #000917 len=17 dt=18.42ms 90 CD D0 C0 5D F3 82 FC 97 68 D0 AE 94 CB 4C 91
   C2S #000919 len=17 dt=20.61ms D7 B7 3B 1F EE 19 2D 27 19 9A A5 B8 B3 DF 7F 0F
   C2S #000921 len=17 dt=24.11ms 31 41 75 23 25 3E 4D FD DF B1 77 C5 89 EC DF 3C
   C2S #000923 len=17 dt=26.52ms C7 18 06 97 38 FB 09 93 E5 4B 41 2E 08 F0 35 1A

S2C #000906 len=1168 -> respostas:
   C2S #000907 len=17 dt=0.53ms 78 5F F2 BF 89 AB A7 DF 22 C2 D2 E2 2C 12 3D FE
   C2S #000909 len=17 dt=2.53ms 2E 2E EB A3 82 F4 33 9A 56 86 18 54 A5 49 48 CD
   C2S #000911 len=17 dt=6.09ms F9 8C 71 D8 80 0D B8 D7 94 E4 57 65 6B A0 28 B4
   C2S #000913 len=17 dt=8.02ms ED 64 FF 97 8A 53 CA A1 31 6E D6 08 E1 09 3E 20
   C2S #000915 len=17 dt=12.23ms EB 24 A0 00 6B 71 79 05 8F B2 D4 98 EE CE 06 C0
   C2S #000917 len=17 dt=14.17ms 90 CD D0 C0 5D F3 82 FC 97 68 D0 AE 94 CB 4C 91
   C2S #000919 len=17 dt=16.37ms D7 B7 3B 1F EE 19 2D 27 19 9A A5 B8 B3 DF 7F 0F
